"logger","Date","SpeedMin","SpeedMean","SpeedMax","SpeedSD","Hi_Lo.x","TempMin","TempMean","TempMedian","TempMax","TempSD","Hi_Lo.y","SalinityMin","SalinityMean","SalinityMedian","SalinityMax","SalinitySD","Hi_Lo"
"Snake",2019-12-26,0.68,7.02309027777778,23.64,4.31518199564046,"Low",7.7541,8.96047604166667,8.9809,9.3842,0.371878018516314,"Low",25.52,27.0595833333333,27.18,27.55,0.476297593068788,"Low"
"Snake",2019-12-27,0.68,3.84540277777778,14.25,2.70301905262993,"Low",8.7308,9.23825791666667,9.2562,9.4,0.115824520255987,"Low",26.62,27.213125,27.255,27.45,0.193755233285534,"Low"
"Snake",2019-12-28,1.13,5.59775,19.74,3.48057503556227,"Low",8.9145,9.14385479166667,9.141,9.3885,0.101490443779465,"Low",27.11,27.3485416666667,27.355,27.6,0.129022339865611,"Low"
"Snake",2019-12-29,0.68,4.15895833333333,15.99,3.0143116396987,"Low",9.0833,9.27400541666667,9.2648,9.4733,0.0983584752018027,"Low",27.33,27.5239583333333,27.515,27.69,0.0960660141674163,"Low"
"Snake",2019-12-30,0.79,5.80124305555556,24.35,4.15264026588544,"Low",8.5642,8.9287325,8.9564,9.1583,0.168125319954693,"Low",26.99,27.284375,27.33,27.48,0.143228819309701,"Low"
"Snake",2019-12-31,1.36,6.17140972222222,14.03,2.93985971573523,"Low",8.7352,9.0619275,9.1439,9.3411,0.193758157847491,"Low",27.02,27.3739583333333,27.43,27.62,0.173214165596006,"Low"
"Snake",2020-01-01,0.79,4.14715277777778,14.32,3.13109320088908,"Low",9.0905,9.31202902777778,9.3267,9.4086,0.0703452709250179,"Low",27.41,27.5879166666667,27.595,27.72,0.0862938654000026,"Low"
"Snake",2020-01-02,0.79,4.79735416666667,16.35,2.71434295777227,"Low",8.1674,8.60445104166667,8.6005,9.0963,0.216843813316128,"Low",25.99,26.9258333333333,26.95,27.39,0.314911898070078,"Low"
"Snake",2020-01-03,1.92,14.4725833333333,28.82,4.9834111599824,"Low",8.393,8.91590173611111,8.9275,9.3799,0.234242832764718,"Low",26.7,27.1760416666667,27.21,27.65,0.215354626716555,"Low"
"Snake",2020-01-04,0.68,2.97820833333333,9.3,1.87014757837615,"Low",8.4496,8.91033319444444,8.8856,9.3598,0.240804049580082,"Low",24.54,27.2089583333333,27.26,27.7,0.449426298993451,"Low"
"Snake",2020-01-05,1.02,5.61440972222222,13.8,2.63327605964486,"Low",8.1733,8.80031347222222,8.9491,9.2648,0.330778168758878,"Low",26.28,27.1425,27.355,27.63,0.420250685065322,"Low"
"Snake",2020-01-06,0.9,6.31392361111111,30.99,5.24333971331902,"Low",8.1164,8.74941159722222,8.7772,9.0343,0.215651670233377,"Low",26.16,27.0145833333333,27.075,27.29,0.263737121967208,"Low"
"Snake",2020-01-07,1.02,4.75111805555556,23,3.24808023697122,"Low",8.1048,8.7063675,8.7164,9.1482,0.183537148040691,"Low",26.13,26.9097916666667,26.93,27.46,0.258279821728405,"Low"
"Snake",2020-01-08,0.9,5.54511111111111,18.41,3.95337842364522,"Low",7.7629,8.21613861111111,8.1951,8.7164,0.200862879897344,"Low",25.57,26.2964583333333,26.35,27.05,0.378555426579659,"Low"
"Snake",2020-01-09,0.9,5.4121875,17.95,3.22182597597086,"Low",7.1634,7.74229138888889,7.8566,8.1514,0.280685054911878,"Low",24.4,25.6885416666667,25.9,26.38,0.515694077148142,"Low"
"Snake",2020-01-10,1.36,8.69799305555556,25.31,4.37832337388609,"Low",7.5372,8.43027180555556,8.5193,8.9361,0.340389493287598,"Low",25.67,26.4908333333333,26.6,27.1,0.338864394727721,"Low"
"Snake",2020-01-11,1.36,6.56236111111111,20.73,3.2920359996645,"Low",7.6809,8.62781416666667,8.7685,9.1511,0.434686225855588,"Low",25.8,26.7822916666667,26.89,27.31,0.44400613175435,"Low"
"Snake",2020-01-12,1.36,9.05489583333333,20.34,3.48293388986212,"Low",7.8712,8.34545694444444,8.353,8.728,0.209213668008459,"Low",25.87,26.6514583333333,26.675,27.08,0.253503028504578,"Low"
"Snake",2020-01-13,0.9,7.19934722222222,18.55,4.19318057068783,"Low",7.5284,7.88074777777778,7.8149,8.2097,0.167557543439171,"Low",26.35,26.5416666666667,26.49,26.86,0.160575207186915,"Low"
"Snake",2020-01-14,0.68,6.1854375,23.52,3.72852018485215,"Low",7.069,7.65215840277778,7.6384,8.0523,0.228068794131019,"Low",26.1,26.44125,26.44,26.76,0.156199885580365,"Low"
"Snake",2020-01-15,1.24,7.79197222222222,21.32,4.11430790457238,"Low",7.0586,7.78205847222222,7.8098,8.2257,0.253034137479743,"Low",25.7,26.6391666666667,26.67,26.91,0.229734660389757,"Low"
"Snake",2020-01-16,0.68,9.37771527777778,20.73,5.71939585437394,"Low",7.7131,8.12857118055556,8.1587,8.6686,0.204780757038076,"Low",25.69,26.090625,26.02,26.67,0.261252354158181,"Low"
"Snake",2020-01-17,0.56,3.71442361111111,13.42,2.66643611023205,"Low",7.9063,8.31436166666667,8.3639,8.5744,0.170749340167034,"Low",26.47,26.674375,26.725,26.83,0.1127774356864,"Low"
"Snake",2020-01-18,2.03,10.9366458333333,24.74,4.10124777190681,"Low",7.8931,8.19222041666667,8.2621,8.644,0.203251932900434,"Low",26.58,26.9229166666667,26.97,27.2,0.175001013168293,"Low"
"Snake",2020-01-19,0.9,9.67101388888889,32.25,5.20738464523684,"Low",7.7102,8.45809097222222,8.48515,8.7193,0.177226032365583,"Low",26.73,27.0802083333333,27.13,27.35,0.15928683592592,"Low"
"Snake",2020-01-20,0.79,8.55295138888889,34.74,5.30035144812684,"Low",7.1398,7.71082145833333,7.7351,8.4089,0.265659097213983,"Low",25.92,26.4097916666667,26.39,27.11,0.24460554075363,"Low"
"Snake",2020-01-21,0.9,5.53254861111111,38.82,5.06612564104355,"Low",7.0601,8.02984770833333,7.9808,8.9159,0.333968953557872,"Low",25.75,26.74625,26.73,27.45,0.293291119625303,"Low"
"Snake",2020-01-22,1.13,6.64840972222222,29.7,5.72588064353714,"Low",6.8397,7.28918375,7.2784,8.3072,0.31665104545279,"Low",25.68,26.0764583333333,26.03,27.05,0.319564128571252,"Low"
"Snake",2020-01-23,1.02,6.38353472222222,22.22,3.67869221975914,"Low",7.3829,7.974204375,7.91795,8.5497,0.302843668267336,"Low",26.19,26.635,26.585,27.07,0.277910133951951,"Low"
"Snake",2020-01-24,0.68,4.84616666666667,15.71,3.72537595660735,"Low",7.4388,7.75583208333333,7.7776,8.0975,0.183741815979291,"Low",26.14,26.4535416666667,26.465,26.74,0.175396081658037,"Low"
"Snake",2020-01-25,0.9,6.00463194444444,18.88,4.39815815301555,"Low",7.4182,7.69555402777778,7.7073,8.0815,0.177902878995414,"Low",26.08,26.4329166666667,26.455,26.85,0.21809580496159,"Low"
